epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
179,2427.32,0.42051,0.33553,0.96675,0.95607,0.96384,0.98321,0.83584,0.68059,0.3419,1.2012,0.00032378,0.00032378,0.00032378
180,2440.75,0.42757,0.33443,0.96945,0.94902,0.96406,0.97403,0.8351,0.6684,0.33752,1.19618,0.00032279,0.00032279,0.00032279
181,2454.16,0.4251,0.3463,0.96976,0.96415,0.96521,0.97786,0.83771,0.66015,0.34546,1.18887,0.0003218,0.0003218,0.0003218
182,2467.72,0.41852,0.32661,0.95815,0.95764,0.97556,0.98165,0.84409,0.67037,0.32693,1.18514,0.00032081,0.00032081,0.00032081
183,2481.27,0.42511,0.34591,0.9704,0.95678,0.971,0.973,0.83763,0.66526,0.34215,1.2046,0.00031982,0.00031982,0.00031982
184,2494.59,0.43481,0.34373,0.97081,0.96572,0.97658,0.97674,0.83415,0.66322,0.33371,1.20971,0.00031883,0.00031883,0.00031883
185,2508.34,0.40965,0.33631,0.96118,0.9588,0.96898,0.98005,0.83599,0.67607,0.3452,1.22534,0.00031784,0.00031784,0.00031784
186,2522.27,0.40977,0.32867,0.9614,0.96786,0.96837,0.98636,0.84354,0.68551,0.33965,1.22961,0.00031685,0.00031685,0.00031685
187,2536.28,0.41047,0.32447,0.95838,0.96577,0.97071,0.98245,0.85224,0.66065,0.3286,1.2014,0.00031586,0.00031586,0.00031586
188,2550.18,0.42481,0.35982,0.97627,0.96124,0.96366,0.97093,0.83735,0.66104,0.3566,1.20656,0.00031487,0.00031487,0.00031487
189,2563.99,0.40714,0.33101,0.95857,0.9626,0.95676,0.97097,0.83523,0.66545,0.35536,1.194,0.00031388,0.00031388,0.00031388
190,2577.37,0.41484,0.3271,0.96823,0.96046,0.95616,0.9796,0.83956,0.65699,0.34356,1.19505,0.00031289,0.00031289,0.00031289
191,2590.71,0.41886,0.33214,0.96667,0.96291,0.95803,0.9725,0.83165,0.6799,0.36546,1.20973,0.0003119,0.0003119,0.0003119
192,2604.37,0.40434,0.31825,0.96188,0.96444,0.94621,0.97741,0.83496,0.68523,0.36422,1.21363,0.00031091,0.00031091,0.00031091
193,2617.87,0.39649,0.32171,0.96255,0.96121,0.97532,0.98719,0.84719,0.67472,0.30671,1.20057,0.00030992,0.00030992,0.00030992
194,2631.31,0.40958,0.32765,0.95364,0.97133,0.96505,0.98695,0.84441,0.67531,0.32164,1.19204,0.00030893,0.00030893,0.00030893
195,2644.63,0.39014,0.31617,0.95283,0.96192,0.96226,0.98537,0.8496,0.66375,0.32593,1.18987,0.00030794,0.00030794,0.00030794
196,2658.35,0.39102,0.32437,0.95337,0.96711,0.96759,0.99058,0.84853,0.68043,0.31043,1.19399,0.00030695,0.00030695,0.00030695
197,2671.69,0.40301,0.32293,0.95094,0.97156,0.96437,0.98903,0.84537,0.68359,0.31882,1.21824,0.00030596,0.00030596,0.00030596
